100	101.068983606952	0.0962972339665962925648
125.	24.942231247543504	0.1289094001422416826162
150.	16.0260453392634	0.1971045714172027128462
175.	13.822318978230212	0.2808294053195259950132
200	13.020395324084706	0.3731961436078676113093
225.	12.675333304035455	0.4712428069252468239641
250.	12.517944511510652	0.5718691580722732215831
300	12.40700135404286	0.7779416921054344925715
350.	12.426383797007327	1.117669099381252684964
375.	12.53384658816586	1.380637102795491370664
387.5	12.604601612359108	1.523476978363086086113
393.75	12.640341540715319	1.593971590038393545441
400	12.674885551638003	1.662251757888578703103
406.25	12.707302981803274	1.727275951318749963694
412.5	12.734018083720274	1.782213094542952227278
425.	12.756486631555848	1.830714512930653108594
450.	12.756970438451539	1.83176015350716589651
500	12.756947551670574	1.831793497842917753947
600	12.7569789230551	1.831834752680582763268
700	12.756977342870249	1.831854164817416527556
800	12.348670968184475	1.829532098016838754288
900	11.860777465815474	1.856095689861370330546
1000	11.489906628086686	1.887447290608251564775
2100	9.848503393491054	1.928735180874184120157
2200	9.773273989922298	1.922355037106598677403
2300	9.703354696218193	1.915687449109797297065
2400	9.638041718153577	1.908829249713584748186
2500	9.576863143117377	1.901854829421053133949
2600	9.519347006819778	1.894821490090154885017
2700	9.465175657934296	1.887773432650574915552
2800	9.414027873663121	1.880744745610987424365
2900	9.365640535538379	1.873761667617996743742
3000	9.319777647991815	1.866844310773193363743
3100	9.276229155810583	1.86000798375553477631
3200	9.234826691312218	1.853264214562922673461
3300	9.195375864001356	1.84662154463508621443
3400	9.157737526899353	1.840086151940420918056
3500	9.121803088517952	1.83366233964896456353
3600	9.087440798593583	1.82735292165344164075
3700	9.054545857347687	1.821159529988207540421
3800	9.023026891149666	1.815082858960834764765
3900	8.99279339969656	1.809122860316439605613
4000	8.96376356728712	1.803278900086669578918
