4.916485196336902e-14	1.8864376933978494e-19	7.37866079401868e-12	0.000753253589330501
1.5547291302924785e-13	1.202849278762644e-18	2.333337518623599e-11	0.0007532535916855021
4.916485196336902e-13	7.669727934738992e-18	7.378661743441465e-11	0.0007532535991322579
1.554729130292475e-12	4.8904486731228655e-17	2.3333381240040723e-10	0.0007532536226783358
4.916485196336902e-12	3.118296819385564e-16	7.378665603529029e-10	0.0007532536971207671
1.5547291302924785e-11	1.9883196213121447e-15	2.3333405853117186e-9	0.0007532539324212905
4.916485196336902e-11	1.267812253124081e-14	7.3786812975651546e-9	0.0007532546758238745
1.5547291302924748e-10	8.08395135240289e-14	2.3333505923000672e-8	0.0007532570223142078
4.916485196336902e-10	5.154569953633447e-13	7.378745105125597e-8	0.00075326441479909
1.5547291302924784e-9	3.2867084732026445e-12	2.3333912779152747e-7	0.0007532876148248561
3.9051777179987285e-9	1.4467509002817566e-11	5.861128187722781e-7	0.0007533382690075417
9.809620236409171e-9	6.08846205015036e-11	1.472331437651781e-6	0.0007534631918290955
2.4640990946977007e-8	2.441002058240703e-10	3.698560546850418e-6	0.0007537685448264619
3.101867006043044e-8	3.282339510173321e-10	4.6559110267952095e-6	0.0007538991776555086
6.188160613081561e-8	8.956374210113551e-10	9.288978453922925e-6	0.0007545110205180375
1.2349330828038811e-7	2.392319327342525e-9	0.00001853887814514181	0.0007556863515938163
2.464488428082114e-7	6.27882401071375e-9	0.000037000825226065574	0.0007579179973456788
4.916563401527077e-7	1.62525424690841e-8	0.00007382517109994895	0.0007620871041277596
9.80940657881904e-7	4.166742454823558e-8	0.00014731964229993324	0.0007697081871279711
1.2349021375610912e-6	5.4537141357471914e-8	0.0001854722528764363	0.0007737055718651444
1.957518823374285e-6	1.0167201106811827e-7	0.00029404664575615976	0.0007837464849752534
3.1018425286371943e-6	1.8905127165459193e-7	0.00046602046921581983	0.0007980349696156695
3.905477737811687e-6	2.577064049725355e-7	0.0005868156084964829	0.000807146755881001
4.527596237034496e-6	3.143156830810581e-7	0.0006803370133905201	0.0008137623955175333
5.993370926790654e-6	4.281583768737209e-7	0.0009007097145809165	0.0008318343498370617
9.499528513464198e-6	7.939029961856749e-7	0.0014279686968887025	0.000863215304727991
0.000015546168006470294	1.470468128155228e-6	0.002337578385101879	0.0009115621643088874
0.000024640649028207752	2.7224881048442723e-6	0.003706219062548516	0.0010026885977084583
0.0000299508380406937	3.533866953147242e-6	0.0045055962053573905	0.0010704541256884804
0.0000377070163380413	4.807107607407286e-6	0.005673447104226005	0.0011582991937149397
0.00004917847117149345	6.54096179247317e-6	0.007401145952781175	0.0012463041770956354
0.00006190255092355075	8.893960452551783e-6	0.009318034170781735	0.001316616933007842
0.00007793416430870983	0.000012095786215470425	0.011733913239490773	0.0013876051334112904
0.00009439750572071178	0.00001562216351771025	0.014215564590010433	0.0013651389287187273
0.00012349563137492844	0.00002124564307402545	0.018603101223293995	0.001298311200570186
0.00015545932056277377	0.000028885086999585716	0.02342443793663875	0.0011924150495618397
0.00018764729300915393	0.00003712994437349513	0.02828125776337774	0.0015246875931283711
0.0002464111953794595	0.000050486488491713237	0.03715124760053783	0.0024239357186228976
0.00031026064557421364	0.00006865513331794358	0.04679301098174331	0.0017031501720855306
0.00038164867384747695	0.00009049994846456199	0.057577746460179505	0.0010943399126880668
0.00040610974283196004	0.0000933085675548415	0.061273939750423514	0.0014774292396044148
0.0005264790058501102	0.0001268871691230721	0.07946763092090145	0.002303497022893276
0.0006325611801738051	0.00016208852838790863	0.09550871415914793	0.0021923402307139433
0.0006857020376496683	0.0001805005868686299	0.10354667556917597	0.001575036843531675
0.0007791889096365487	0.00020534126237821307	0.11768982039449542	0.0022469775904569423
0.0010142622690348772	0.0002791767375737833	0.15326907380529647	0.002361291669950289
0.0012349466313928772	0.0003629984139792362	0.18668670248931338	0.0023070678729404073
0.0015547546840365867	0.00047047490450059885	0.23513927228217144	0.0026047124547165924
0.0015958687259579507	0.0004871393777695906	0.2413699710560195	0.002545582711462856
0.0016088832530660188	0.0004924445471623408	0.24334237033757447	0.002527206862647969
0.0016790205141349083	0.0005212797031558771	0.25397266339399394	0.0023809468259600904
0.0017902649313766116	0.0005678403662969551	0.27083580194043083	0.003575594947219047
0.0018479461259422846	0.0005923689730187296	0.27958064450254166	0.002487773278686578
0.001897367830836908	0.0006135896505897303	0.28707390784741293	0.001416546717139359
0.0021204824275539687	0.0006759409943939354	0.32090629667264375	0.0007724260621214208
0.007827601050274356	0.001344829234183391	1.186864060234414	0.0013314789673356843
0.011755671932430899	0.0021390442991568747	1.783355012418214	0.001566795001170024
0.016582154856502253	0.0032878943345963185	2.5166035270934537	0.0017931555390697088
0.02237467890575411	0.0048667751596363365	3.397107659240843	0.0020077021108581864
0.02922134802352341	0.006957261555410156	4.438341009780154	0.0023118714751754746
0.04651081622794202	0.013040730504955574	7.069745486572558	0.00266687611246099
0.06947182067210048	0.022369714847712874	10.56783986717322	0.002989475185185718
0.09926584432731406	0.03595718986890952	15.112943666170754	0.003308786521188823
0.13695199586454174	0.05499713075070213	20.867301271251918	0.003675882093237217
0.18289013646079358	0.08080709191521959	27.888734633329165	0.004316128406623531
0.2648330082672088	0.13493854384854004	40.43040319218181	0.005665835910962261
0.38592008982804765	0.2401369322188981	58.99754668583946	0.007153310762200934
0.45400830631957495	0.3149523034081881	69.45639206197677	0.007636566954261733
0.4712878473191105	0.3352305332400062	72.11180383971504	0.012350840810195315
0.6204503051897873	0.6188199234734063	95.07294426663208	0.025849676743806935
